game_id,game_date,player_id,player_full_name,player_team_id,player_team_name,home_team,opponent_team_id,opponent_team_name,points,rebounds,assists,steals,blocks,fg_percentage,minutes_played
445,2017-09-25,1,LeBron James,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,36,7,5,2,0,0.431,38.5
446,2022-02-04,9,Kawhi Leonard,13,LA Clippers,True,2,Boston Celtics,26,8,8,0,2,0.599,37.9
447,2008-01-27,9,Kawhi Leonard,13,LA Clippers,True,27,San Antonio Spurs,37,15,5,1,1,0.58,37.7
448,2013-02-25,5,Nikola Jokic,8,Denver Nuggets,True,25,Portland Trail Blazers,27,11,9,5,2,0.568,32.7
449,2020-10-04,4,Jaylen Brown,2,Boston Celtics,False,3,Brooklyn Nets,20,12,5,4,3,0.466,34.2
450,2006-05-26,1,LeBron James,14,Los Angeles Lakers,False,25,Portland Trail Blazers,25,7,5,0,0,0.422,32.3
451,2023-04-09,9,Kawhi Leonard,13,LA Clippers,False,18,Minnesota Timberwolves,11,6,5,0,2,0.563,40.6
452,2012-04-20,9,Kawhi Leonard,13,LA Clippers,True,19,New Orleans Pelicans,15,13,4,1,2,0.503,39.4
453,2017-10-16,2,Stephen Curry,10,Golden State Warriors,True,13,LA Clippers,34,11,8,1,3,0.599,35.3
454,2023-04-07,6,Luka Doncic,14,Los Angeles Lakers,False,12,Indiana Pacers,25,9,5,2,1,0.469,33.8
455,2019-01-06,2,Stephen Curry,10,Golden State Warriors,False,20,New York Knicks,40,4,3,3,0,0.595,34.1
456,2023-08-30,5,Nikola Jokic,8,Denver Nuggets,False,5,Chicago Bulls,10,5,6,2,2,0.416,39.0
457,2011-08-19,2,Stephen Curry,10,Golden State Warriors,True,12,Indiana Pacers,38,12,3,5,2,0.574,37.2
458,2014-11-22,7,Kyrie Irving,7,Dallas Mavericks,True,5,Chicago Bulls,38,5,5,5,1,0.515,36.2
459,2009-10-22,8,Anthony Davis,7,Dallas Mavericks,True,12,Indiana Pacers,13,11,7,1,1,0.545,33.9
460,2025-04-16,7,Kyrie Irving,7,Dallas Mavericks,False,1,Atlanta Hawks,16,14,6,3,3,0.479,37.1
461,2013-03-19,7,Kyrie Irving,7,Dallas Mavericks,True,16,Miami Heat,39,7,4,5,0,0.505,37.5
462,2018-06-22,2,Stephen Curry,10,Golden State Warriors,False,5,Chicago Bulls,36,12,3,0,2,0.431,32.8
463,2010-01-06,2,Stephen Curry,10,Golden State Warriors,True,11,Houston Rockets,34,4,8,2,0,0.451,38.2
464,2014-04-19,10,Russell Westbrook,8,Denver Nuggets,False,18,Minnesota Timberwolves,25,4,10,4,3,0.526,39.7
465,2013-10-14,5,Nikola Jokic,8,Denver Nuggets,False,20,New York Knicks,14,8,3,4,2,0.573,35.4
466,2011-04-08,6,Luka Doncic,14,Los Angeles Lakers,False,29,Utah Jazz,30,7,7,4,3,0.442,37.5
467,2006-09-14,4,Jaylen Brown,2,Boston Celtics,False,10,Golden State Warriors,20,10,5,0,3,0.528,36.3
468,2007-12-06,8,Anthony Davis,7,Dallas Mavericks,True,12,Indiana Pacers,37,8,3,3,0,0.543,31.1
469,2013-10-23,5,Nikola Jokic,8,Denver Nuggets,False,7,Dallas Mavericks,29,5,7,5,1,0.564,36.2
470,2009-10-18,6,Luka Doncic,14,Los Angeles Lakers,False,19,New Orleans Pelicans,28,3,6,5,1,0.436,39.3
471,2012-08-10,7,Kyrie Irving,7,Dallas Mavericks,True,1,Atlanta Hawks,19,7,7,4,1,0.411,31.1
472,2013-08-31,5,Nikola Jokic,8,Denver Nuggets,False,17,Milwaukee Bucks,30,8,4,3,0,0.588,36.1
473,2006-10-30,5,Nikola Jokic,8,Denver Nuggets,False,20,New York Knicks,18,11,7,5,1,0.425,37.3
474,2014-06-26,3,Jayson Tatum,2,Boston Celtics,False,24,Phoenix Suns,16,14,9,3,2,0.589,34.2
475,2008-07-02,2,Stephen Curry,10,Golden State Warriors,True,26,Sacramento Kings,18,8,5,2,0,0.434,31.2
476,2021-01-04,4,Jaylen Brown,2,Boston Celtics,True,15,Memphis Grizzlies,15,4,6,2,1,0.404,30.4
477,2016-01-26,5,Nikola Jokic,8,Denver Nuggets,False,25,Portland Trail Blazers,38,7,7,3,1,0.532,31.9
478,2007-05-16,3,Jayson Tatum,2,Boston Celtics,True,10,Golden State Warriors,25,14,9,5,0,0.557,34.9
479,2008-01-05,2,Stephen Curry,10,Golden State Warriors,True,15,Memphis Grizzlies,40,10,9,2,1,0.482,36.5
480,2019-03-18,8,Anthony Davis,7,Dallas Mavericks,True,20,New York Knicks,19,13,6,4,1,0.543,37.7
481,2020-04-12,8,Anthony Davis,7,Dallas Mavericks,True,28,Toronto Raptors,15,4,9,3,1,0.41,33.4
482,2024-06-21,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,20,13,7,0,1,0.506,40.1
483,2025-02-24,3,Jayson Tatum,2,Boston Celtics,False,14,Los Angeles Lakers,36,10,8,2,2,0.559,31.8
484,2008-03-10,10,Russell Westbrook,8,Denver Nuggets,True,18,Minnesota Timberwolves,20,9,4,4,1,0.554,38.6
485,2020-04-06,1,LeBron James,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,12,6,8,1,0,0.449,31.4
486,2020-03-04,10,Russell Westbrook,8,Denver Nuggets,True,19,New Orleans Pelicans,20,6,6,2,0,0.568,40.8
487,2007-09-23,7,Kyrie Irving,7,Dallas Mavericks,False,5,Chicago Bulls,39,3,4,4,1,0.511,39.7
488,2006-07-28,10,Russell Westbrook,8,Denver Nuggets,False,25,Portland Trail Blazers,28,10,4,5,3,0.591,31.7
489,2008-08-21,4,Jaylen Brown,2,Boston Celtics,True,6,Cleveland Cavaliers,23,12,4,0,3,0.504,30.4
490,2009-04-10,10,Russell Westbrook,8,Denver Nuggets,True,22,Orlando Magic,32,14,5,4,3,0.538,36.5
491,2013-12-07,1,LeBron James,14,Los Angeles Lakers,True,8,Denver Nuggets,29,12,7,1,3,0.556,31.3
492,2015-10-29,1,LeBron James,14,Los Angeles Lakers,True,9,Detroit Pistons,21,14,9,3,0,0.41,30.6
493,2024-09-08,9,Kawhi Leonard,13,LA Clippers,True,10,Golden State Warriors,17,9,4,3,0,0.509,30.9
494,2010-11-08,1,LeBron James,14,Los Angeles Lakers,True,23,Philadelphia 76ers,36,13,9,1,3,0.514,35.5
495,2015-03-22,8,Anthony Davis,7,Dallas Mavericks,False,3,Brooklyn Nets,32,7,4,2,2,0.516,35.5
496,2019-12-04,8,Anthony Davis,7,Dallas Mavericks,True,1,Atlanta Hawks,30,6,6,5,0,0.453,31.0
497,2020-07-09,1,LeBron James,14,Los Angeles Lakers,True,4,Charlotte Hornets,11,14,3,5,2,0.409,38.0
498,2016-06-12,10,Russell Westbrook,8,Denver Nuggets,False,23,Philadelphia 76ers,34,4,5,4,3,0.401,33.5
499,2022-05-12,8,Anthony Davis,7,Dallas Mavericks,True,22,Orlando Magic,32,9,9,5,2,0.503,32.8
500,2011-02-02,5,Nikola Jokic,8,Denver Nuggets,False,28,Toronto Raptors,31,9,4,0,0,0.506,40.4
501,2012-01-14,2,Stephen Curry,10,Golden State Warriors,False,28,Toronto Raptors,22,5,9,3,3,0.425,34.1
502,2009-08-31,5,Nikola Jokic,8,Denver Nuggets,False,9,Detroit Pistons,11,8,10,3,3,0.527,30.8
503,2014-11-29,5,Nikola Jokic,8,Denver Nuggets,False,15,Memphis Grizzlies,34,7,5,3,1,0.497,36.6
504,2018-05-07,10,Russell Westbrook,8,Denver Nuggets,True,15,Memphis Grizzlies,31,11,3,2,2,0.442,36.3
505,2024-04-09,6,Luka Doncic,14,Los Angeles Lakers,False,15,Memphis Grizzlies,31,8,6,1,0,0.582,35.6
506,2021-07-26,3,Jayson Tatum,2,Boston Celtics,True,5,Chicago Bulls,10,3,9,5,0,0.438,33.1
507,2018-02-06,9,Kawhi Leonard,13,LA Clippers,True,5,Chicago Bulls,33,9,7,1,0,0.543,37.8
508,2012-01-29,5,Nikola Jokic,8,Denver Nuggets,True,10,Golden State Warriors,22,15,3,3,2,0.401,39.7
509,2009-09-02,9,Kawhi Leonard,13,LA Clippers,False,28,Toronto Raptors,11,6,7,4,0,0.465,38.5
510,2008-07-02,2,Stephen Curry,10,Golden State Warriors,True,7,Dallas Mavericks,26,10,7,0,3,0.424,36.1
511,2011-04-29,5,Nikola Jokic,8,Denver Nuggets,True,10,Golden State Warriors,32,15,4,5,0,0.523,36.9
512,2023-07-11,5,Nikola Jokic,8,Denver Nuggets,True,22,Orlando Magic,24,15,9,0,1,0.532,35.5
513,2022-07-07,7,Kyrie Irving,7,Dallas Mavericks,True,28,Toronto Raptors,39,14,10,4,3,0.463,40.6
514,2023-07-19,5,Nikola Jokic,8,Denver Nuggets,True,28,Toronto Raptors,37,10,3,5,1,0.449,35.9
515,2018-06-23,7,Kyrie Irving,7,Dallas Mavericks,True,22,Orlando Magic,39,9,10,4,3,0.431,35.7
516,2012-12-18,6,Luka Doncic,14,Los Angeles Lakers,True,2,Boston Celtics,21,8,3,1,2,0.469,31.1
517,2019-04-20,10,Russell Westbrook,8,Denver Nuggets,True,9,Detroit Pistons,18,3,8,5,2,0.514,31.5
518,2019-05-30,10,Russell Westbrook,8,Denver Nuggets,False,5,Chicago Bulls,22,13,3,5,2,0.503,30.1
519,2016-04-30,2,Stephen Curry,10,Golden State Warriors,True,16,Miami Heat,26,5,4,3,2,0.504,33.4
520,2021-05-18,5,Nikola Jokic,8,Denver Nuggets,True,16,Miami Heat,21,11,7,3,0,0.538,35.1
521,2009-05-06,8,Anthony Davis,7,Dallas Mavericks,True,23,Philadelphia 76ers,21,14,8,4,0,0.412,33.1
522,2007-12-15,3,Jayson Tatum,2,Boston Celtics,True,23,Philadelphia 76ers,28,7,5,2,0,0.446,39.5
523,2007-10-26,4,Jaylen Brown,2,Boston Celtics,False,23,Philadelphia 76ers,10,8,5,5,0,0.428,35.1
524,2014-06-18,7,Kyrie Irving,7,Dallas Mavericks,False,2,Boston Celtics,13,4,6,4,1,0.543,38.2
525,2011-06-10,2,Stephen Curry,10,Golden State Warriors,False,23,Philadelphia 76ers,35,12,10,4,1,0.416,31.5
526,2007-08-18,8,Anthony Davis,7,Dallas Mavericks,True,18,Minnesota Timberwolves,10,7,4,0,0,0.473,39.5
527,2016-12-06,6,Luka Doncic,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,24,12,10,1,0,0.416,32.1
528,2022-07-11,1,LeBron James,14,Los Angeles Lakers,True,30,Washington Wizards,25,14,4,3,0,0.477,40.2
529,2010-07-24,3,Jayson Tatum,2,Boston Celtics,True,15,Memphis Grizzlies,14,8,10,3,1,0.532,30.0
530,2023-11-18,8,Anthony Davis,7,Dallas Mavericks,False,6,Cleveland Cavaliers,22,8,5,5,0,0.437,33.3
531,2013-03-28,8,Anthony Davis,7,Dallas Mavericks,True,22,Orlando Magic,21,12,10,3,2,0.501,38.0
532,2010-03-16,10,Russell Westbrook,8,Denver Nuggets,False,12,Indiana Pacers,16,8,4,3,2,0.421,37.0
533,2013-03-10,4,Jaylen Brown,2,Boston Celtics,False,13,LA Clippers,32,11,10,4,0,0.48,33.1
534,2025-06-16,7,Kyrie Irving,7,Dallas Mavericks,True,21,Oklahoma City Thunder,24,8,10,2,0,0.493,32.6
535,2024-01-11,5,Nikola Jokic,8,Denver Nuggets,False,14,Los Angeles Lakers,26,12,10,2,3,0.531,32.5
536,2015-02-13,8,Anthony Davis,7,Dallas Mavericks,True,14,Los Angeles Lakers,22,8,3,4,0,0.407,39.1
537,2020-10-29,6,Luka Doncic,14,Los Angeles Lakers,False,9,Detroit Pistons,38,12,8,5,1,0.432,39.3
538,2021-08-16,9,Kawhi Leonard,13,LA Clippers,False,15,Memphis Grizzlies,13,9,6,2,3,0.53,36.5
539,2024-07-01,3,Jayson Tatum,2,Boston Celtics,True,8,Denver Nuggets,25,14,9,4,2,0.564,34.9
540,2008-06-08,8,Anthony Davis,7,Dallas Mavericks,False,16,Miami Heat,14,8,9,1,2,0.597,36.5
541,2021-06-18,3,Jayson Tatum,2,Boston Celtics,True,10,Golden State Warriors,26,15,6,1,1,0.498,32.8
542,2020-03-03,5,Nikola Jokic,8,Denver Nuggets,True,9,Detroit Pistons,38,4,6,2,2,0.426,34.2
543,2016-11-12,6,Luka Doncic,14,Los Angeles Lakers,True,20,New York Knicks,38,6,8,4,3,0.435,35.5
544,2020-08-28,1,LeBron James,14,Los Angeles Lakers,True,25,Portland Trail Blazers,26,7,4,4,3,0.545,34.6
545,2024-10-10,6,Luka Doncic,14,Los Angeles Lakers,False,29,Utah Jazz,36,15,5,3,1,0.594,35.1
546,2007-10-25,4,Jaylen Brown,2,Boston Celtics,False,24,Phoenix Suns,28,3,9,0,1,0.541,40.3
547,2025-06-10,6,Luka Doncic,14,Los Angeles Lakers,False,16,Miami Heat,26,9,7,4,3,0.474,39.6
548,2013-05-01,3,Jayson Tatum,2,Boston Celtics,False,23,Philadelphia 76ers,27,4,6,1,1,0.525,39.9
549,2021-06-18,6,Luka Doncic,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,35,3,5,4,2,0.474,38.3
550,2011-05-04,8,Anthony Davis,7,Dallas Mavericks,False,26,Sacramento Kings,35,12,8,2,2,0.584,38.0
551,2019-06-06,9,Kawhi Leonard,13,LA Clippers,True,7,Dallas Mavericks,33,12,8,2,0,0.458,38.7
552,2017-06-15,7,Kyrie Irving,7,Dallas Mavericks,True,8,Denver Nuggets,16,12,8,5,1,0.473,33.0
553,2007-02-24,6,Luka Doncic,14,Los Angeles Lakers,True,4,Charlotte Hornets,14,4,5,1,1,0.436,31.6
554,2008-04-14,6,Luka Doncic,14,Los Angeles Lakers,False,21,Oklahoma City Thunder,18,12,8,5,2,0.493,36.5
555,2007-08-05,9,Kawhi Leonard,13,LA Clippers,True,23,Philadelphia 76ers,31,9,4,1,2,0.582,32.4
556,2012-07-19,1,LeBron James,14,Los Angeles Lakers,True,27,San Antonio Spurs,14,4,6,4,0,0.503,38.2
557,2013-03-23,5,Nikola Jokic,8,Denver Nuggets,True,13,LA Clippers,17,8,6,5,1,0.421,34.4
558,2007-04-28,9,Kawhi Leonard,13,LA Clippers,True,4,Charlotte Hornets,28,5,8,5,0,0.507,37.9
559,2012-06-26,2,Stephen Curry,10,Golden State Warriors,False,28,Toronto Raptors,14,3,3,5,1,0.538,35.5
560,2010-12-23,2,Stephen Curry,10,Golden State Warriors,True,12,Indiana Pacers,39,5,8,2,3,0.462,38.3
561,2014-08-01,3,Jayson Tatum,2,Boston Celtics,True,19,New Orleans Pelicans,19,9,3,3,2,0.531,38.3
562,2011-12-18,4,Jaylen Brown,2,Boston Celtics,True,30,Washington Wizards,10,6,8,1,1,0.574,40.5
563,2012-07-02,9,Kawhi Leonard,13,LA Clippers,True,9,Detroit Pistons,13,5,5,4,3,0.472,37.7
564,2015-10-04,4,Jaylen Brown,2,Boston Celtics,False,28,Toronto Raptors,23,7,10,3,1,0.572,33.5
565,2012-01-01,8,Anthony Davis,7,Dallas Mavericks,False,4,Charlotte Hornets,27,13,5,2,1,0.427,32.8
566,2021-01-24,10,Russell Westbrook,8,Denver Nuggets,True,22,Orlando Magic,13,9,7,1,2,0.548,30.9
567,2013-04-20,5,Nikola Jokic,8,Denver Nuggets,True,23,Philadelphia 76ers,19,12,4,3,0,0.479,39.3
568,2020-11-17,5,Nikola Jokic,8,Denver Nuggets,True,16,Miami Heat,15,8,7,3,2,0.461,39.2
569,2020-12-17,5,Nikola Jokic,8,Denver Nuggets,False,11,Houston Rockets,16,3,8,4,2,0.447,31.6
570,2017-09-22,5,Nikola Jokic,8,Denver Nuggets,False,2,Boston Celtics,11,12,10,4,0,0.574,37.5
571,2025-05-10,8,Anthony Davis,7,Dallas Mavericks,False,18,Minnesota Timberwolves,21,6,7,5,3,0.472,38.8
572,2017-09-15,9,Kawhi Leonard,13,LA Clippers,True,4,Charlotte Hornets,30,3,9,1,1,0.441,40.1
573,2021-07-06,5,Nikola Jokic,8,Denver Nuggets,False,21,Oklahoma City Thunder,38,14,9,0,1,0.525,38.0
574,2013-07-08,4,Jaylen Brown,2,Boston Celtics,False,6,Cleveland Cavaliers,16,8,9,3,1,0.419,34.5
575,2021-01-04,8,Anthony Davis,7,Dallas Mavericks,True,3,Brooklyn Nets,27,13,6,1,2,0.471,33.1
576,2016-01-29,7,Kyrie Irving,7,Dallas Mavericks,False,12,Indiana Pacers,37,6,4,3,3,0.486,30.4
577,2017-04-18,6,Luka Doncic,14,Los Angeles Lakers,False,22,Orlando Magic,24,4,5,0,2,0.547,33.9
578,2006-05-16,8,Anthony Davis,7,Dallas Mavericks,True,26,Sacramento Kings,15,7,6,0,2,0.447,39.5
579,2024-04-19,2,Stephen Curry,10,Golden State Warriors,True,23,Philadelphia 76ers,35,11,3,5,2,0.538,40.0
580,2017-03-02,2,Stephen Curry,10,Golden State Warriors,True,18,Minnesota Timberwolves,33,11,8,5,0,0.562,30.2
581,2016-06-10,4,Jaylen Brown,2,Boston Celtics,False,1,Atlanta Hawks,10,9,6,1,1,0.449,38.7
582,2006-09-28,10,Russell Westbrook,8,Denver Nuggets,True,22,Orlando Magic,10,4,3,0,1,0.585,40.3
583,2011-04-11,3,Jayson Tatum,2,Boston Celtics,True,13,LA Clippers,32,5,8,5,3,0.546,32.4
584,2011-07-23,9,Kawhi Leonard,13,LA Clippers,False,25,Portland Trail Blazers,17,6,7,5,3,0.545,35.6
585,2021-09-19,9,Kawhi Leonard,13,LA Clippers,True,23,Philadelphia 76ers,10,8,9,3,2,0.536,36.5
586,2015-01-20,5,Nikola Jokic,8,Denver Nuggets,True,23,Philadelphia 76ers,40,5,8,2,3,0.593,33.9
587,2023-01-08,9,Kawhi Leonard,13,LA Clippers,False,7,Dallas Mavericks,20,12,6,0,1,0.454,32.0
588,2015-08-16,6,Luka Doncic,14,Los Angeles Lakers,False,9,Detroit Pistons,23,5,5,3,1,0.467,37.9
589,2011-07-15,9,Kawhi Leonard,13,LA Clippers,False,29,Utah Jazz,14,5,8,5,0,0.433,40.6
590,2020-10-20,6,Luka Doncic,14,Los Angeles Lakers,True,17,Milwaukee Bucks,28,10,4,2,3,0.582,37.9
591,2023-10-13,10,Russell Westbrook,8,Denver Nuggets,True,6,Cleveland Cavaliers,22,11,6,2,1,0.596,34.1
592,2008-08-01,3,Jayson Tatum,2,Boston Celtics,True,17,Milwaukee Bucks,11,15,7,0,2,0.599,33.7
593,2011-03-09,10,Russell Westbrook,8,Denver Nuggets,False,3,Brooklyn Nets,23,3,4,3,2,0.481,37.2
594,2017-06-30,1,LeBron James,14,Los Angeles Lakers,True,6,Cleveland Cavaliers,27,3,3,5,3,0.437,33.0
595,2017-11-09,9,Kawhi Leonard,13,LA Clippers,True,7,Dallas Mavericks,18,7,8,0,2,0.546,31.8
596,2009-02-18,8,Anthony Davis,7,Dallas Mavericks,True,13,LA Clippers,28,5,3,1,0,0.528,35.3
597,2006-10-20,6,Luka Doncic,14,Los Angeles Lakers,False,13,LA Clippers,17,4,9,3,0,0.456,35.1
598,2022-06-20,9,Kawhi Leonard,13,LA Clippers,False,11,Houston Rockets,15,14,3,4,0,0.424,31.9
599,2007-01-23,9,Kawhi Leonard,13,LA Clippers,True,4,Charlotte Hornets,39,15,5,3,3,0.525,40.2
600,2015-07-11,2,Stephen Curry,10,Golden State Warriors,True,24,Phoenix Suns,32,8,6,0,3,0.539,36.8
601,2025-01-28,4,Jaylen Brown,2,Boston Celtics,True,3,Brooklyn Nets,35,10,3,5,2,0.417,39.9
602,2009-02-27,3,Jayson Tatum,2,Boston Celtics,True,3,Brooklyn Nets,34,15,6,2,2,0.422,32.7
603,2015-05-23,4,Jaylen Brown,2,Boston Celtics,False,14,Los Angeles Lakers,38,9,3,4,0,0.485,30.5
604,2012-11-08,8,Anthony Davis,7,Dallas Mavericks,True,15,Memphis Grizzlies,25,15,7,5,0,0.448,39.6
605,2014-03-05,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,24,10,8,1,1,0.533,38.2
606,2011-11-26,1,LeBron James,14,Los Angeles Lakers,True,17,Milwaukee Bucks,11,6,7,0,0,0.583,36.4
607,2011-08-29,10,Russell Westbrook,8,Denver Nuggets,False,16,Miami Heat,32,4,6,3,3,0.593,31.1
608,2006-04-27,1,LeBron James,14,Los Angeles Lakers,False,3,Brooklyn Nets,36,13,4,2,3,0.596,40.2
609,2025-05-15,2,Stephen Curry,10,Golden State Warriors,False,15,Memphis Grizzlies,25,5,3,1,2,0.499,31.4
610,2019-02-11,7,Kyrie Irving,7,Dallas Mavericks,True,2,Boston Celtics,34,6,3,5,1,0.542,34.6
611,2024-04-19,2,Stephen Curry,10,Golden State Warriors,True,28,Toronto Raptors,30,7,5,5,1,0.41,30.3
612,2013-10-27,1,LeBron James,14,Los Angeles Lakers,False,24,Phoenix Suns,32,8,4,5,2,0.53,38.0
613,2009-03-16,1,LeBron James,14,Los Angeles Lakers,True,18,Minnesota Timberwolves,24,4,8,0,1,0.551,40.4
614,2020-07-23,4,Jaylen Brown,2,Boston Celtics,True,6,Cleveland Cavaliers,13,14,4,4,0,0.449,38.1
615,2024-06-21,7,Kyrie Irving,7,Dallas Mavericks,True,18,Minnesota Timberwolves,26,9,5,0,3,0.479,39.4
616,2018-01-14,9,Kawhi Leonard,13,LA Clippers,True,2,Boston Celtics,28,14,10,3,3,0.522,34.1
617,2007-03-16,6,Luka Doncic,14,Los Angeles Lakers,True,22,Orlando Magic,22,3,6,3,1,0.484,40.5
618,2022-08-27,7,Kyrie Irving,7,Dallas Mavericks,True,26,Sacramento Kings,18,12,10,5,2,0.428,32.8
619,2008-07-03,7,Kyrie Irving,7,Dallas Mavericks,True,10,Golden State Warriors,34,15,3,0,1,0.556,32.3
620,2011-07-14,5,Nikola Jokic,8,Denver Nuggets,True,5,Chicago Bulls,25,7,7,2,2,0.407,39.8
621,2018-05-28,1,LeBron James,14,Los Angeles Lakers,False,17,Milwaukee Bucks,37,13,6,2,0,0.436,30.4
622,2012-07-12,3,Jayson Tatum,2,Boston Celtics,True,4,Charlotte Hornets,18,15,5,3,0,0.447,40.7
623,2022-07-27,1,LeBron James,14,Los Angeles Lakers,False,11,Houston Rockets,26,14,10,3,1,0.501,40.2
624,2024-08-08,2,Stephen Curry,10,Golden State Warriors,True,17,Milwaukee Bucks,32,5,8,0,0,0.493,39.7
625,2015-08-14,2,Stephen Curry,10,Golden State Warriors,False,13,LA Clippers,23,7,6,0,1,0.585,31.3
626,2019-01-07,2,Stephen Curry,10,Golden State Warriors,False,24,Phoenix Suns,39,12,6,4,3,0.444,38.8
627,2009-02-11,9,Kawhi Leonard,13,LA Clippers,False,16,Miami Heat,21,3,9,3,3,0.417,31.4
628,2015-12-18,5,Nikola Jokic,8,Denver Nuggets,False,27,San Antonio Spurs,22,3,4,1,1,0.438,40.8
629,2024-08-27,7,Kyrie Irving,7,Dallas Mavericks,False,9,Detroit Pistons,31,7,3,4,3,0.459,35.1
630,2016-08-16,10,Russell Westbrook,8,Denver Nuggets,True,6,Cleveland Cavaliers,20,14,10,3,1,0.468,36.7
631,2024-11-06,6,Luka Doncic,14,Los Angeles Lakers,True,26,Sacramento Kings,14,11,3,0,2,0.402,33.8
632,2009-11-27,2,Stephen Curry,10,Golden State Warriors,True,23,Philadelphia 76ers,19,5,7,2,3,0.597,33.5
633,2010-01-19,2,Stephen Curry,10,Golden State Warriors,True,18,Minnesota Timberwolves,15,11,5,5,0,0.525,32.3
634,2006-07-04,1,LeBron James,14,Los Angeles Lakers,True,28,Toronto Raptors,26,6,9,1,3,0.508,36.0
635,2008-01-21,2,Stephen Curry,10,Golden State Warriors,True,20,New York Knicks,23,7,5,0,2,0.478,33.5
636,2023-02-06,10,Russell Westbrook,8,Denver Nuggets,False,5,Chicago Bulls,10,14,5,4,0,0.43,32.0
637,2009-02-07,8,Anthony Davis,7,Dallas Mavericks,False,4,Charlotte Hornets,39,15,8,2,2,0.528,35.9
638,2017-12-13,2,Stephen Curry,10,Golden State Warriors,True,19,New Orleans Pelicans,38,10,7,1,1,0.512,33.7
639,2018-08-16,6,Luka Doncic,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,29,9,4,1,3,0.545,32.2
640,2007-04-02,4,Jaylen Brown,2,Boston Celtics,True,21,Oklahoma City Thunder,18,15,5,1,0,0.483,34.4
641,2010-11-30,7,Kyrie Irving,7,Dallas Mavericks,True,18,Minnesota Timberwolves,16,4,8,0,3,0.494,30.4
642,2014-06-14,5,Nikola Jokic,8,Denver Nuggets,False,24,Phoenix Suns,18,15,9,0,3,0.528,31.2
643,2023-10-24,5,Nikola Jokic,8,Denver Nuggets,True,15,Memphis Grizzlies,37,6,10,2,3,0.46,36.2
644,2007-08-26,4,Jaylen Brown,2,Boston Celtics,False,25,Portland Trail Blazers,38,4,3,1,0,0.431,35.2
645,2007-05-23,1,LeBron James,14,Los Angeles Lakers,True,19,New Orleans Pelicans,36,13,6,2,0,0.585,35.2
646,2023-10-03,1,LeBron James,14,Los Angeles Lakers,False,19,New Orleans Pelicans,21,6,7,4,0,0.592,34.3
647,2014-12-08,7,Kyrie Irving,7,Dallas Mavericks,True,29,Utah Jazz,21,3,8,0,0,0.569,34.7
648,2014-07-04,9,Kawhi Leonard,13,LA Clippers,True,24,Phoenix Suns,40,10,5,4,3,0.418,31.5
649,2021-06-03,1,LeBron James,14,Los Angeles Lakers,True,20,New York Knicks,19,4,4,2,0,0.421,36.2
650,2013-07-11,8,Anthony Davis,7,Dallas Mavericks,True,26,Sacramento Kings,10,12,8,1,1,0.534,38.9
651,2009-04-22,2,Stephen Curry,10,Golden State Warriors,False,12,Indiana Pacers,18,5,8,4,1,0.438,33.4
652,2019-04-13,6,Luka Doncic,14,Los Angeles Lakers,False,27,San Antonio Spurs,36,4,9,3,0,0.471,34.5
653,2024-03-02,10,Russell Westbrook,8,Denver Nuggets,True,15,Memphis Grizzlies,20,5,5,5,2,0.484,36.1
654,2007-09-12,8,Anthony Davis,7,Dallas Mavericks,True,15,Memphis Grizzlies,10,11,3,0,2,0.502,30.0
655,2019-07-04,5,Nikola Jokic,8,Denver Nuggets,False,26,Sacramento Kings,37,4,3,2,0,0.482,30.5
656,2019-04-18,1,LeBron James,14,Los Angeles Lakers,False,22,Orlando Magic,25,9,9,0,2,0.417,33.3
657,2013-05-20,10,Russell Westbrook,8,Denver Nuggets,False,9,Detroit Pistons,32,6,10,3,2,0.594,36.0
658,2016-10-22,2,Stephen Curry,10,Golden State Warriors,False,28,Toronto Raptors,11,5,4,3,3,0.402,35.4
659,2020-02-22,8,Anthony Davis,7,Dallas Mavericks,False,20,New York Knicks,31,8,3,1,0,0.49,38.5
660,2023-01-11,4,Jaylen Brown,2,Boston Celtics,False,13,LA Clippers,37,6,9,1,3,0.458,35.2
661,2024-01-12,2,Stephen Curry,10,Golden State Warriors,True,21,Oklahoma City Thunder,19,14,8,3,2,0.46,40.0
662,2012-07-09,8,Anthony Davis,7,Dallas Mavericks,True,11,Houston Rockets,25,13,3,0,1,0.48,33.7
663,2008-08-21,9,Kawhi Leonard,13,LA Clippers,False,25,Portland Trail Blazers,13,14,9,1,2,0.413,36.1
664,2006-10-06,7,Kyrie Irving,7,Dallas Mavericks,False,26,Sacramento Kings,24,7,10,5,0,0.584,40.0
665,2023-03-09,7,Kyrie Irving,7,Dallas Mavericks,False,27,San Antonio Spurs,39,3,5,0,0,0.451,30.9
666,2007-02-08,7,Kyrie Irving,7,Dallas Mavericks,True,3,Brooklyn Nets,14,11,6,0,0,0.589,39.2
667,2022-01-13,4,Jaylen Brown,2,Boston Celtics,True,10,Golden State Warriors,40,12,6,1,0,0.54,40.5
